"ïóå¸ÉÅÉÇÅF=IF(H5=""ñk"",0,IF(H5=""ñkñkìå"",1,IF(H5=""ñkìå"",2,IF(H5=""ìåñkìå"",3,IF(H5=""ìå"",4,IF(H5=""ìåìÏìå"",5,IF(H5=""ìÏìå"",6,IF(H5=""ìÏìÏìå"",7,IF(H5=""ìÏ"",8,IF(H5=""ìÏìÏêº"",9,IF(H5=""ìÏêº"",10,IF(H5=""êºìÏêº"",11,IF(H5=""êº"",12,IF(H5=""êºñkêº"",13,IF(H5=""ñkêº"",14, IF(H5=""ñkñkêº"", 15, """"))))))))))))))))",,,,,,,,,,,,,,,,
,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ
îNåéì˙éû,ãCâ∑(Åé),ç~êÖó (mm),ç~ê·(cm),êœê·(cm),ì˙è∆éûä‘(éûä‘),ïóë¨(m/s),ïóå¸,òIì_â∑ìx(Åé),èˆãCà≥(hPa),ëäëŒéºìx(Åì),äCñ ãCà≥(hPa),åªínãCà≥(hPa),ì˙éÀó (MJ/áu),ìVãC,éãíˆ(km),â_ó (10ï™î‰)
2017/3/15 8:00,2.6,0,0,0,0.9,2.9,1.96,-2.1,5.2,71,1008.1,957.3,0.91,2,20,6
2017/3/15 9:00,5.2,0,0,0,1,2.4,1.57,-2.1,5.2,59,1007.7,957.4,1.83,2,20,6
2017/3/15 10:00,5.5,0,0,0,0.4,1.7,1.96,-3.6,4.7,52,1007.3,957.1,1.51,2,20,6
2017/3/15 11:00,8,0,0,0,0.7,3.8,1.57,-3.5,4.7,44,1006.4,956.7,2.32,2,20,6
2017/3/15 12:00,7.9,0,0,0,0.6,4.7,1.18,-3.9,4.6,43,1006.2,956.5,2.38,2,20,6
2017/3/15 13:00,8.3,0,0,0,0.6,6,0,-3.2,4.8,44,1006.2,956.6,2.1,2,20,6
2017/3/15 14:00,9.4,0,0,0,0.8,5.2,0,-1.6,5.4,46,1006.4,957,2.15,2,20,6
2017/3/15 15:00,7.7,0,0,0,0.5,5,0,-1,5.7,54,1007.8,958,1.51,4,30,9
2017/3/15 16:00,6.2,0,0,0,0.1,5.3,0.39,-0.5,5.9,62,1009.1,959,1.03,4,30,9
2017/3/15 17:00,4.8,0,0,0,0,3.3,0.39,-0.2,6,70,1011,960.5,0.43,4,30,9
2017/3/15 18:00,3.9,0,0,0,0,2.5,0.79,-0.1,6.1,75,1012.3,961.6,0.11,4,30,9
2017/3/15 19:00,3.3,0,0,0,0,3.2,0.39,0.4,6.3,81,1013.7,962.8,0,4,30,9
2017/3/15 20:00,2.4,0,0,0,0,2.4,1.57,1.2,6.7,92,1014.9,963.8,0,4,30,9
2017/3/15 21:00,1.8,0,0,0,0,2.4,1.18,0.9,6.5,94,1015.9,964.6,0,10,15,10
2017/3/15 22:00,1.8,0,0,0,0,1.4,1.18,0.9,6.5,94,1016.3,965,0,10,15,10
2017/3/15 23:00,1.5,0,0,0,0,0.7,1.18,0.5,6.3,93,1016.8,965.4,0,10,15,10
2017/3/16 0:00,1.4,0,0,0,0,1.4,0.79,0.4,6.3,93,1017,965.6,0,10,15,10
2017/3/16 1:00,1.2,0,0,0,0,1.8,0.79,-0.1,6.1,91,1017.1,965.6,0,10,15,10
2017/3/16 2:00,1,0,0,0,0,1,0,-0.6,5.8,89,1017.3,965.8,0,10,15,10
2017/3/16 3:00,1.2,0,0,0,0,0.7,1.57,-0.6,5.9,88,1017.1,965.6,0,4,10,10
2017/3/16 4:00,0.7,0,0,0,0,0.4,0,-0.3,6,93,1017.2,965.6,0,4,10,10
2017/3/16 5:00,0.9,0,0,0,0,1.8,1.57,0.1,6.1,94,1017.5,966,0,4,10,10
2017/3/16 6:00,1,0,0,0,0,0.6,4.32,0,6.1,93,1018.1,966.5,0,4,10,10
2017/3/16 7:00,1.4,0,0,0,0,0.4,3.53,0.6,6.4,94,1018.4,966.9,0.13,4,10,10
2017/3/16 8:00,1.8,0,0,0,0,1.5,1.96,0.8,6.5,93,1019.2,967.7,0.3,4,10,10
2017/3/16 9:00,2.8,0,0,0,0.3,1.6,1.57,0.7,6.4,86,1019.3,968,1.02,11,15,10
2017/3/16 10:00,4.1,0,0,0,0.2,2.7,0,-1.5,5.5,67,1018.9,967.9,1.46,11,15,10
2017/3/16 11:00,4.8,0,0,0,0,4.3,1.18,-1,5.7,66,1018.4,967.5,1.04,11,15,10
2017/3/16 12:00,5.7,0,0,0,0.3,4.7,1.18,-2.1,5.2,57,1018,967.3,1.81,11,15,10
2017/3/16 13:00,7.1,0,0,0,0.3,5.1,1.18,-2.3,5.1,51,1017.1,966.7,2.01,11,15,10
2017/3/16 14:00,6.5,0,0,0,0.7,5.3,1.18,-2.9,4.9,51,1016.8,966.3,2.55,11,15,10
2017/3/16 15:00,6,0,0,0,0.6,6,1.18,-2.8,5,53,1017,966.4,1.66,2,40,5
2017/3/16 16:00,5.7,0,0,0,0.9,5.6,1.18,-4.7,4.3,47,1016.9,966.3,1.42,2,40,5
2017/3/16 17:00,5.2,0,0,0,0.9,5.3,1.18,-4.1,4.5,51,1017.4,966.7,0.79,2,40,5
2017/3/16 18:00,3.5,0,0,0,0.3,4.8,1.57,-2.9,4.9,63,1018.5,967.4,0.13,2,40,5
2017/3/16 19:00,2.7,0,0,0,0,2.9,0.79,-2,5.3,71,1019.2,967.9,0,2,40,5
2017/3/16 20:00,2.3,0,0,0,0,2.7,0.79,-2.2,5.2,72,1019.8,968.4,0,2,40,5
2017/3/16 21:00,1.7,0,0,0,0,1.2,0.39,-1.7,5.4,78,1020.3,968.8,0,1,25,1
2017/3/16 22:00,0.1,0,0,0,0,1.4,0,-2.4,5.1,83,1020.9,969,0,1,25,1
2017/3/16 23:00,0.8,0,0,0,0,1.4,1.18,-1.7,5.4,83,1020.5,968.8,0,1,25,1
2017/3/17 0:00,0,0,0,0,0,1.1,5.11,-2.2,5.2,85,1020.6,968.7,0,1,25,1
2017/3/17 1:00,0.3,0,0,0,0,2.4,4.71,-2.1,5.2,84,1020.6,968.8,0,1,25,1
2017/3/17 2:00,0.1,0,0,0,0,2.2,4.71,-2.8,5,81,1020.4,968.6,0,1,25,1
2017/3/17 3:00,-0.2,0,0,0,0,2,5.11,-3,4.9,81,1020.3,968.4,0,2,30,3
2017/3/17 4:00,-1,0,0,0,0,1.1,0.79,-3,4.9,86,1021.1,969,0,2,30,3
2017/3/17 5:00,-1.3,0,0,0,0,0.8,1.96,-3.8,4.6,83,1021.1,969,0,2,30,3
2017/3/17 6:00,-1.4,0,0,0,0,1.5,4.32,-3.6,4.7,85,1021.8,969.6,0,2,30,3
2017/3/17 7:00,-1.2,0,0,0,0,1.2,0.79,-3.1,4.9,87,1022.3,970.1,0.14,2,30,3
2017/3/17 8:00,1.6,0,0,0,0.8,0.6,3.53,-2,5.3,77,1021.9,970.3,1,2,30,3
2017/3/17 9:00,3.5,0,0,0,1,2.4,1.57,-1.3,5.6,71,1021.8,970.5,1.82,2,10,5
2017/3/17 10:00,5.2,0,0,0,0.7,2.3,1.57,-1.9,5.3,60,1021.1,970.2,2.34,2,10,5
2017/3/17 11:00,6.5,0,0,0,0.3,3.8,1.57,-4,4.5,47,1020.1,969.5,1.66,2,10,5
2017/3/17 12:00,7.8,0,0,0,0.6,4.4,1.57,-5.3,4.1,39,1019.4,969,2.59,2,10,5
2017/3/17 13:00,7.9,0,0,0,0.7,5.7,1.57,-5.9,3.9,37,1018.7,968.4,2.84,2,10,5
2017/3/17 14:00,8.5,0,0,0,1,4.9,0.39,-5.3,4.1,37,1018.3,968.1,3.09,2,10,5
2017/3/17 15:00,8.3,0,0,0,0.7,4.5,0.39,-8.7,3.2,29,1018.4,968.2,1.62,2,30,4
2017/3/17 16:00,7.9,0,0,0,0.9,4.4,0.39,-6.2,3.8,36,1018.9,968.6,1.51,2,30,4
2017/3/17 17:00,6.2,0,0,0,1,3.9,0.39,-5.7,4,42,1019.8,969.1,0.9,2,30,4
2017/3/17 18:00,4.4,0,0,0,0.4,3.7,0.39,-4.6,4.4,52,1020.9,969.8,0.17,2,30,4
2017/3/17 19:00,3.9,0,0,0,0,2,0.79,-4.5,4.4,54,1021.7,970.5,0,2,30,4
2017/3/17 20:00,2.4,0,0,0,0,1.4,5.89,-4.1,4.5,62,1022.7,971.2,0,2,30,4
2017/3/17 21:00,1.5,0,0,0,0,1.8,5.11,-4.8,4.3,63,1023.2,971.5,0,2,15,2
2017/3/17 22:00,1.8,0,0,0,0,1.6,4.32,-4.5,4.4,63,1023.3,971.6,0,2,15,2
2017/3/17 23:00,1,0,0,0,0,0.9,1.18,-4.2,4.5,68,1023.7,971.9,0,2,15,2
2017/3/18 0:00,0.4,0,0,0,0,1.1,4.71,-4.4,4.4,70,1023.9,971.9,0,2,15,2
2017/3/18 1:00,-0.2,0,0,0,0,1.9,4.32,-4.8,4.3,71,1024.2,972.1,0,2,15,2
2017/3/18 2:00,0.4,0,0,0,0,0.9,5.89,-4.6,4.3,69,1024.5,972.5,0,2,15,2
2017/3/18 3:00,-0.2,0,0,0,0,2.4,1.18,-3.9,4.6,76,1025,972.9,0,2,15,8
2017/3/18 4:00,-0.6,0,0,0,0,1.2,5.11,-4.1,4.5,77,1024.9,972.7,0,2,15,8
2017/3/18 5:00,0.3,0,0,0,0,1.6,4.71,-2.9,4.9,79,1024.9,972.9,0,2,15,8
2017/3/18 6:00,0.2,0,0,0,0,1.9,3.93,-3.3,4.8,77,1025.1,973,0,2,15,8
2017/3/18 7:00,0.5,0,0,0,0.6,0.2,3.93,-3,4.9,77,1025.2,973.2,0.24,2,15,8
2017/3/18 8:00,2.2,0,0,0,1,1.1,1.18,-2.7,5,70,1025.1,973.4,0.94,2,15,8
2017/3/18 9:00,4.8,0,0,0,1,1.1,1.96,-2.5,5.1,59,1024.4,973.2,1.68,1,15,1
2017/3/18 10:00,7.2,0,0,0,1,2.6,1.18,-4.2,4.5,44,1023.8,973.1,2.33,1,15,1
2017/3/18 11:00,8.6,0,0,0,1,2.5,2.36,-4.9,4.2,38,1023.2,972.8,2.85,1,15,1
2017/3/18 12:00,8.9,0,0,0,0.9,2.6,1.57,-5.7,4,35,1022.1,971.8,2.82,1,15,1
2017/3/18 13:00,9.8,0,0,0,0.8,1.8,1.96,-5.3,4.1,34,1021,970.9,2.6,1,15,1
2017/3/18 14:00,10.2,0,0,0,0.5,2.3,1.57,-6.2,3.9,31,1020.6,970.6,1.68,1,15,1
2017/3/18 15:00,10,0,0,0,0.2,2.6,1.57,-7.7,3.4,28,1020.1,970.1,1.33,3,15,10
2017/3/18 16:00,9.8,0,0,0,0,3.4,0.39,-7.4,3.5,29,1020.1,970.1,0.75,3,15,10
2017/3/18 17:00,9,0,0,0,0,3.1,0.39,-6,3.9,34,1020.4,970.2,0.43,3,15,10
2017/3/18 18:00,7.8,0,0,0,0,3,0,-3.7,4.7,44,1020.9,970.5,0.09,3,15,10
2017/3/18 19:00,7.1,0,0,0,0,2.4,1.57,-3.2,4.8,48,1021.2,970.6,0,3,15,10
2017/3/18 20:00,5.7,0,0,0,0,1,4.71,-2.9,4.9,54,1021.7,970.8,0,3,15,10
2017/3/18 21:00,4.4,0,0,0,0,1.5,4.71,-2.9,4.9,59,1021.7,970.6,0,2,20,3
2017/3/18 22:00,3.3,0,0,0,0,0.9,4.71,-2.8,5,64,1021.7,970.4,0,2,20,3
2017/3/18 23:00,2.9,0,0,0,0,0.9,1.57,-2.6,5,67,1021.7,970.3,0,2,20,3
2017/3/19 0:00,2,0,0,0,0,1,5.11,-3.1,4.9,69,1021.6,970.1,0,2,20,3
2017/3/19 1:00,2,0,0,0,0,0.3,0.39,-3.3,4.8,68,1021.9,970.3,0,2,20,3
2017/3/19 2:00,1.1,0,0,0,0,0.6,1.18,-3.2,4.8,73,1022.1,970.4,0,2,20,3
2017/3/19 3:00,0.3,0,0,0,0,0.8,3.93,-3.4,4.7,76,1022.1,970.2,0,2,15,7
2017/3/19 4:00,1.3,0,0,0,0,1.6,1.57,-3.4,4.8,71,1022.4,970.7,0,2,15,7
2017/3/19 5:00,1.2,0,0,0,0,0.6,5.5,-2.2,5.2,78,1023.5,971.7,0,2,15,7
2017/3/19 6:00,1.9,0,0,0,0,1.8,4.71,-2.2,5.2,74,1023.5,971.8,0,2,15,7
2017/3/19 7:00,2,0,0,0,0,1,1.18,-2.1,5.2,74,1023.9,972.2,0.09,2,15,7
2017/3/19 8:00,2.2,0,0,0,0.5,1.3,1.18,-1.4,5.5,77,1023.9,972.3,0.44,2,15,7
2017/3/19 9:00,3.8,0,0,0,0,1,1.96,-0.6,5.9,73,1023.7,972.4,0.59,2,10,7
2017/3/19 10:00,7.1,0,0,0,0.8,1.3,1.96,-0.3,6,59,1023,972.3,1.81,2,10,7
2017/3/19 11:00,9.7,0,0,0,0.9,3.2,1.18,0.1,6.1,51,1021.8,971.7,2.57,2,10,7
2017/3/19 12:00,10.4,0,0,0,0.4,2.9,1.57,-0.4,5.9,47,1021.3,971.3,1.83,2,10,7
2017/3/19 13:00,11,0,0,0,0.1,3.9,0.79,-2.1,5.3,40,1020.3,970.5,1.18,2,10,7
2017/3/19 14:00,11.5,0,0,0,0.2,3,0.39,-1.6,5.4,40,1019.8,970.1,1.31,2,10,7
2017/3/19 15:00,10.2,0,0,0,0.5,4.1,0.39,-0.3,6,48,1020.3,970.3,1.49,2,8,8
2017/3/19 16:00,10.3,0,0,0,0.7,4.5,0.39,0.1,6.1,49,1020.2,970.3,1.21,2,8,8
2017/3/19 17:00,8.7,0,0,0,0.8,4.3,0.79,0.7,6.4,57,1020.9,970.6,0.8,2,8,8
2017/3/19 18:00,7.2,0,0,0,0,2.8,1.18,1.5,6.8,67,1021.5,970.9,0.14,2,8,8
2017/3/19 19:00,6.9,0,0,0,0,2.9,0.39,1.4,6.8,68,1022.5,971.8,0,2,8,8
2017/3/19 20:00,6.1,0,0,0,0,3.2,0.79,2,7.1,75,1023.3,972.4,0,2,8,8
2017/3/19 21:00,5.1,0,0,0,0,1.3,5.89,1.8,6.9,79,1023.9,972.8,0,2,10,6
2017/3/19 22:00,4.6,0,0,0,0,2.7,0.39,1.1,6.6,78,1024.5,973.3,0,2,10,6
2017/3/19 23:00,4.5,0,0,0,0,1.2,1.18,0.3,6.2,74,1024.8,973.6,0,2,10,6
2017/3/20 0:00,3.3,0,0,0,0,1.4,5.5,-0.5,5.9,76,1024.9,973.4,0,2,10,6
2017/3/20 1:00,2.2,0,0,0,0,1.2,4.71,-1.8,5.4,75,1025.3,973.6,0,2,10,6
2017/3/20 2:00,2.6,0,0,0,0,0.9,3.53,-2.7,5,68,1025.3,973.7,0,2,10,6
2017/3/20 3:00,2.3,0,0,0,0,0.9,3.93,-3.2,4.8,67,1025.2,973.5,0,1,10,0
2017/3/20 4:00,1.1,0,0,0,0,1.2,3.14,-2.8,5,75,1025.7,973.8,0,1,10,0
2017/3/20 5:00,1,0,0,0,0,0.8,5.11,-3.3,4.8,73,1026,974,0,1,10,0
2017/3/20 6:00,0.8,0,0,0,0,1,3.93,-3.7,4.7,72,1026.5,974.5,0,1,10,0
2017/3/20 7:00,2,0,0,0,0.4,1.7,3.93,-3.1,4.9,69,1026.1,974.3,0.23,1,10,0
2017/3/20 8:00,3.7,0,0,0,1,1.3,3.93,-2.3,5.2,65,1025.6,974.2,0.87,1,10,0
2017/3/20 9:00,6.2,0,0,0,1,1.4,2.75,-2.9,4.9,52,1025,974.1,1.62,1,5,0
2017/3/20 10:00,8.4,0,0,0,1,2.8,1.96,-4.1,4.5,41,1024.5,974,2.27,1,5,0
2017/3/20 11:00,10.1,0,0,0,1,1.4,1.57,-3.6,4.7,38,1023.5,973.4,2.71,1,5,0
2017/3/20 12:00,10.2,0,0,0,1,1.8,3.14,-7.5,3.5,28,1022.8,972.7,2.94,1,5,0
2017/3/20 13:00,11.8,0,0,0,1,1.8,4.32,-6.6,3.7,27,1021.5,971.8,2.93,1,5,0
2017/3/20 14:00,12.3,0,0,0,1,3.8,1.18,-6.1,3.9,27,1020.6,971,2.54,1,5,0
2017/3/20 15:00,12.8,0,0,0,1,5.2,1.57,-5.2,4.1,28,1018.9,969.5,2.11,3,15,10
2017/3/20 16:00,12.1,0,0,0,1,3.8,0.79,-4.9,4.2,30,1018.5,969,1.33,3,15,10
2017/3/20 17:00,10.8,0,0,0,0.3,2.7,0,-7.4,3.5,27,1018.3,968.6,0.52,3,15,10
2017/3/20 18:00,10,0,0,0,0,1.9,0.39,-7.7,3.4,28,1018.6,968.7,0.1,3,15,10
2017/3/20 19:00,8.1,0,0,0,0,0.6,5.11,-2,5.3,49,1019.2,968.9,0,3,15,10
2017/3/20 20:00,7.4,0,0,0,0,0.5,3.93,-3.2,4.8,47,1019.3,968.9,0,3,15,10
2017/3/20 21:00,6.9,0,0,0,0,2.3,4.32,-2.8,5,50,1018.9,968.4,0,4,15,10
2017/3/20 22:00,6.6,0,0,0,0,1,4.32,-2.3,5.2,53,1018.1,967.6,0,4,15,10
2017/3/20 23:00,6.5,0,0,0,0,1.5,3.93,-2.6,5,52,1017.4,966.9,0,4,15,10
2017/3/21 0:00,5.9,0,0,0,0,0.2,3.93,-2,5.3,57,1016.5,965.9,0,4,15,10
2017/3/21 1:00,5.6,0,0,0,0,0.6,0.79,-1.3,5.5,61,1015.8,965.2,0,4,15,10
2017/3/21 2:00,5.6,0,0,0,0,1.2,1.18,-1.5,5.5,60,1014.8,964.3,0,4,15,10
2017/3/21 3:00,7.2,0,0,0,0,2.3,3.53,-1.2,5.6,55,1014.1,963.9,0,4,15,10
2017/3/21 4:00,5.9,0,0,0,0,1.2,5.11,-1.3,5.6,60,1013.2,962.8,0,4,15,10
2017/3/21 5:00,5.9,0,0,0,0,2.7,3.93,2.2,7.2,77,1012.9,962.5,0,4,15,10
2017/3/21 6:00,4.5,0,0,0,0,2,2.36,2.2,7.2,85,1012.7,962.1,0,4,15,10
2017/3/21 7:00,5.1,1,0,0,0,3.8,4.71,3.1,7.6,87,1011.8,961.3,0.07,4,15,10
2017/3/21 8:00,5.1,0,0,0,0,4.4,4.71,3,7.6,86,1010.9,960.5,0.28,4,15,10
2017/3/21 9:00,5.8,0,0,0,0,2.8,4.32,3.7,7.9,86,1009.9,959.6,0.41,10,5,10
2017/3/21 10:00,6.1,0,0,0,0,4.9,4.71,3.3,7.7,82,1008.7,958.6,0.59,10,5,10
2017/3/21 11:00,6.3,0.5,0,0,0,3.8,4.71,3.8,8,84,1007.6,957.6,0.69,10,5,10
2017/3/21 12:00,5.9,0.5,0,0,0,4.5,5.11,3.6,7.9,85,1006.8,956.7,0.55,10,5,10
2017/3/21 13:00,6,1,0,0,0,3.6,4.71,4,8.1,87,1005.6,955.6,0.59,10,5,10
2017/3/21 14:00,5.8,1,0,0,0,2.8,4.32,4.1,8.2,89,1004.9,954.9,0.36,10,5,10
2017/3/21 15:00,5.6,1.5,0,0,0,2.3,3.93,3.6,7.9,87,1005.2,955.1,0.23,10,8,10
2017/3/21 16:00,5.2,1,0,0,0,1.2,2.36,4,8.1,92,1005.2,955.1,0.14,10,8,10
2017/3/21 17:00,4.4,1.5,0,0,0,2.6,1.57,3.5,7.9,94,1005.5,955.2,0.08,10,8,10
2017/3/21 18:00,4.2,0.5,0,0,0,2.3,1.57,3.3,7.8,94,1005.9,955.6,0.02,10,8,10
2017/3/21 19:00,4.1,0,0,0,0,2.3,1.18,3.4,7.8,95,1006.4,956,0,10,8,10
2017/3/21 20:00,4.3,0,0,0,0,2.1,1.18,3.1,7.6,92,1006.9,956.5,0,10,8,10
2017/3/21 21:00,4.1,0,0,0,0,2.4,0,2,7,86,1007.3,956.9,0,4,30,9
2017/3/21 22:00,3.2,0,0,0,0,1.5,0,1.9,7,91,1007.6,957,0,4,30,9
2017/3/21 23:00,3.1,0,0,0,0,1.2,0.39,1.9,7,92,1007.8,957.2,0,4,30,9
2017/3/22 0:00,3.3,0,0,0,0,5.1,0.79,0.9,6.5,84,1008.8,958.1,0,4,30,9
2017/3/22 1:00,2.5,0,0,0,0,5,0.39,0.3,6.2,85,1010.2,959.3,0,4,30,9
2017/3/22 2:00,1.5,0,0,0,0,4,0,-0.9,5.7,84,1011.8,960.7,0,4,30,9
2017/3/22 3:00,1.1,0,0,0,0,4.1,0,-1.5,5.5,83,1012.8,961.5,0,12,10,10
2017/3/22 4:00,1,0,0,0,0,2.3,0.39,-1.6,5.5,83,1013.1,961.8,0,12,10,10
2017/3/22 5:00,0.6,0,0,0,0,2.5,0.79,-0.4,5.9,93,1013.8,962.4,0,12,10,10
2017/3/22 6:00,0.7,0,0,0,0,2.6,0.39,-0.3,6,93,1014.4,963,0,12,10,10
2017/3/22 7:00,1.2,0,0,0,0,2.9,0.39,-0.2,6,90,1014.9,963.5,0.12,12,10,10
2017/3/22 8:00,1.9,0,0,0,0.1,3.6,0.39,-0.2,6,86,1015.1,963.9,0.39,12,10,10
2017/3/22 9:00,3.9,0,0,0,0.5,2.2,0.79,-0.3,6,74,1015.4,964.5,1.34,2,10,7
2017/3/22 10:00,5.8,0,0,0,0.8,4.8,1.18,1,6.5,71,1015.3,964.8,2.49,2,10,7
2017/3/22 11:00,6.4,0,0,0,0.7,6.1,1.57,-0.3,6,62,1015.1,964.7,2.47,2,10,7
2017/3/22 12:00,6.1,0,0,0,0.2,4.1,0.79,-1.3,5.6,59,1015.3,964.8,1.1,2,10,7
2017/3/22 13:00,6.8,0,0,0,0,5,1.57,-1.4,5.5,56,1015,964.7,1.02,2,10,7
2017/3/22 14:00,8.9,0,0,0,0.6,4.4,1.57,-1.5,5.5,48,1014.6,964.7,2.46,2,10,7
2017/3/22 15:00,7.2,0,0,0,0.7,5,0.39,-1.7,5.4,53,1015.3,965,1.97,2,15,4
2017/3/22 16:00,7.5,0,0,0,0.8,5,0.79,-3.4,4.8,46,1015.6,965.4,1.49,2,15,4
2017/3/22 17:00,5.2,0,0,0,0.9,7,1.18,-1,5.7,64,1016.4,965.7,0.89,2,15,4
2017/3/22 18:00,4.1,0,0,0,0.5,6.2,1.18,-1.1,5.7,69,1017.8,966.8,0.21,2,15,4
2017/3/22 19:00,3.3,0,0,0,0,1.2,0.39,-1.4,5.5,71,1018.7,967.5,0,2,15,4
2017/3/22 20:00,3.5,0,0,0,0,1,1.96,-2.4,5.1,65,1019.4,968.2,0,2,15,4
2017/3/22 21:00,2.3,0,0,0,0,1.9,4.71,-2.8,5,69,1019.8,968.4,0,2,15,3
2017/3/22 22:00,1.2,0,0,0,0,1.1,3.53,-2.7,5,75,1020.4,968.8,0,2,15,3
2017/3/22 23:00,1.4,0,0,0,0,1,2.75,-2.7,5,74,1020,968.4,0,2,15,3
2017/3/23 0:00,0.7,0,0,0,0,0.9,3.93,-2.9,5,77,1020,968.3,0,2,15,3
2017/3/23 1:00,0.7,0,0,0,0,0.5,3.93,-2.9,5,77,1019.7,968,0,2,15,3
2017/3/23 2:00,0.3,0,0,0,0,0.8,0.79,-2.6,5.1,81,1019.4,967.6,0,2,15,3
2017/3/23 3:00,0.3,0,0,0,0,0.8,1.96,-2.2,5.2,83,1019.2,967.5,0,4,15,10
2017/3/23 4:00,0.5,0,0,0,0,0.7,0.79,-2,5.3,83,1019.3,967.6,0,4,15,10
2017/3/23 5:00,0.4,0,0,0,0,0.5,5.89,-2,5.3,84,1019.6,967.9,0,4,15,10
2017/3/23 6:00,0.2,0,0,0,0,0.5,4.32,-2.2,5.2,84,1019.7,967.9,0.01,4,15,10
2017/3/23 7:00,1,0,0,0,0.6,1.2,1.96,-1.9,5.3,81,1020.2,968.5,0.3,4,15,10
2017/3/23 8:00,1.9,0,0,0,0.9,1.5,3.93,-1.9,5.3,76,1019.7,968.2,0.79,4,15,10
2017/3/23 9:00,3.3,0,0,0,0,0.5,2.75,-1.6,5.4,70,1019.5,968.3,1.1,3,10,10
2017/3/23 10:00,4.4,0,0,0,0,0.9,1.96,-2.2,5.2,62,1019.2,968.2,1.38,3,10,10
2017/3/23 11:00,7,0,0,0,0.5,3.4,1.57,-2.2,5.2,52,1017.8,967.4,1.82,3,10,10
2017/3/23 12:00,7.6,0,0,0,0.7,1.5,1.18,-3.3,4.8,46,1017.3,967,2.29,3,10,10
2017/3/23 13:00,8,0,0,0,0.2,4.6,1.18,-2,5.3,49,1016.5,966.3,1.64,3,10,10
2017/3/23 14:00,7.5,0,0,0,0.4,6.8,1.18,-1.7,5.4,52,1016,965.8,1.71,3,10,10
2017/3/23 15:00,7.2,0,0,0,0.5,6,1.18,-1.5,5.5,54,1016,965.7,1.5,3,25,10
2017/3/23 16:00,6.5,0,0,0,0.3,3.8,0,-0.5,5.9,61,1015.9,965.5,0.99,3,25,10
2017/3/23 17:00,4.4,0,0,0,0.2,5.8,0.39,-0.4,5.9,71,1016.8,965.9,0.51,3,25,10
2017/3/23 18:00,3.3,0,0,0,0,4.7,1.18,-0.5,5.9,76,1017.4,966.3,0.15,3,25,10
2017/3/23 19:00,2.7,0,0,0,0,4.6,0.79,-1.3,5.6,75,1018.1,966.9,0,3,25,10
2017/3/23 20:00,2.4,0,0,0,0,3.9,0,-1.4,5.5,76,1018.6,967.3,0,3,25,10
2017/3/23 21:00,2.3,0,0,0,0,3.7,0.79,-1.8,5.3,74,1018.9,967.5,0,4,15,10
2017/3/23 22:00,2.4,0,0,0,0,1.6,0,-1.4,5.5,76,1018.9,967.6,0,4,15,10
2017/3/23 23:00,1.9,0,0,0,0,1.8,0,-1.2,5.6,80,1018.9,967.5,0,4,15,10
2017/3/24 0:00,1.7,0,0,0,0,1.5,0,-0.9,5.7,83,1018.9,967.4,0,4,15,10
2017/3/24 1:00,1.3,0,0,0,0,1,0.79,0,6.1,91,1018.9,967.4,0,4,15,10
2017/3/24 2:00,1.1,0,0,0,0,0.9,1.96,0,6.1,92,1018.7,967.1,0,4,15,10
2017/3/24 3:00,1.1,0,0,0,0,2,1.18,-0.5,5.9,89,1018.2,966.7,0,4,15,10
2017/3/24 4:00,1,0,0,0,0,1.7,1.18,-0.1,6,92,1018.2,966.6,0,4,15,10
2017/3/24 5:00,0.5,0,0,0,0,2,1.18,-0.9,5.7,90,1018.6,966.9,0,4,15,10
2017/3/24 6:00,0.1,0,0,0,0,1.6,5.5,-1.3,5.5,90,1019,967.2,0.01,4,15,10
2017/3/24 7:00,1.1,0,0,0,0.3,1.7,0.79,-3,4.9,74,1019.1,967.5,0.19,4,15,10
2017/3/24 8:00,0.7,0,0,0,0,2.9,1.18,-1.7,5.4,84,1019.6,967.9,0.23,4,15,10
2017/3/24 9:00,0.9,0,0,0,0,3.6,1.18,-0.7,5.8,89,1019.8,968.1,0.36,12,10,10
2017/3/24 10:00,1.3,0,0,0,0,2.4,0.79,0.2,6.2,92,1020,968.4,0.62,12,10,10
2017/3/24 11:00,3.7,0,0,0,0.7,2.2,1.96,-6.6,3.7,47,1018.9,967.8,2.5,12,10,10
2017/3/24 12:00,3.7,0,0,0,0.1,6.4,1.18,-5.5,4.1,51,1018.7,967.6,1.19,12,10,10
2017/3/24 13:00,3.5,0,0,0,0.1,5.8,1.18,-4.4,4.4,56,1018.2,967.1,1.07,12,10,10
2017/3/24 14:00,2.2,0,0,0,0,7.7,1.18,-3.3,4.8,67,1018,966.7,0.81,12,10,10
2017/3/24 15:00,5.1,0,0,0,0.4,5.4,1.18,-4.7,4.3,49,1017.6,966.8,1.38,2,25,5
2017/3/24 16:00,2.1,0,0,0,0.8,5.5,0.79,-2,5.3,74,1019.7,968.3,1.64,2,25,5
